SAFETY_SCORE,YEAR,TOTAL_MILES_DONE,BATTERY_HEALTH,TYRE_PRESSURE,FUEL_LEVEL,OIL_LEVEL
98,2005,53648,GOOD,33,34,84
50,2005,58401,GOOD,31,15,98
65,2005,24974,AVERAGE,34,26,0
50,2012,45840,AVERAGE,33,98,84
93,2008,14326,AVERAGE,33,62,41
59,2005,5220,AVERAGE,32,91,98
61,2013,5220,AVERAGE,31,3,64
56,2013,85812,AVERAGE,30,64,98
63,2015,11020,GOOD,32,65,0
85,2010,24823,AVERAGE,30,95,37
62,2006,9686,AVERAGE,33,0,98
57,2020,70967,AVERAGE,32,98,10
59,2011,87231,AVERAGE,31,16,98
90,2015,5220,AVERAGE,33,0,45
72,2020,6435,GOOD,30,0,69
98,2011,46709,AVERAGE,33,0,98
56,2011,27098,AVERAGE,30,0,21
93,2008,96406,AVERAGE,34,74,98
79,2005,5220,GOOD,34,26,62
59,2020,5220,AVERAGE,32,12,42
50,2011,50867,AVERAGE,30,0,98
50,2007,5220,AVERAGE,31,0,58
86,2009,68138,AVERAGE,31,96,29
72,2012,85452,AVERAGE,32,5,98
50,2007,58136,GOOD,30,41,53
84,2005,39717,GOOD,32,61,36
56,2010,58047,GOOD,30,38,38
54,2011,42424,AVERAGE,30,98,93
50,2016,28551,AVERAGE,30,65,37
87,2008,5220,AVERAGE,30,0,37
96,2005,5220,AVERAGE,30,58,13
57,2007,5220,GOOD,32,98,98
61,2020,5220,GOOD,33,20,98
74,2015,5220,GOOD,34,98,70
89,2005,99783,AVERAGE,32,21,59
73,2005,18750,AVERAGE,33,98,58
90,2020,85092,GOOD,30,58,73
71,2013,36592,GOOD,34,61,66
76,2005,20281,AVERAGE,34,0,9
98,2012,5220,GOOD,32,0,45
98,2005,76367,AVERAGE,33,12,98
98,2009,5220,GOOD,32,0,0
50,2005,86728,GOOD,34,0,63
50,2005,5220,GOOD,34,65,0
53,2012,5220,GOOD,30,13,34
92,2005,5220,GOOD,33,0,98
55,2016,30343,AVERAGE,33,96,39
57,2005,32209,GOOD,30,43,3
62,2010,5220,GOOD,30,23,54
98,2005,93930,GOOD,30,62,81
63,2020,9860,GOOD,34,80,73
79,2013,60173,AVERAGE,30,21,98
50,2009,60426,GOOD,34,8,98
98,2020,88406,AVERAGE,31,0,98
50,2011,99783,AVERAGE,33,91,98
98,2018,5220,AVERAGE,31,32,18
67,2011,49405,GOOD,33,53,19
66,2007,5220,GOOD,33,8,30
98,2005,44219,AVERAGE,32,58,98
50,2020,5220,GOOD,31,42,18
71,2006,24438,GOOD,31,1,98
67,2009,95110,GOOD,31,11,98
54,2020,25035,GOOD,33,46,84
50,2013,48397,AVERAGE,30,61,88
94,2005,51513,AVERAGE,33,30,84
54,2005,36392,AVERAGE,31,98,98
50,2005,5220,AVERAGE,31,0,98
50,2013,5220,AVERAGE,34,65,42
62,2008,27916,GOOD,34,0,64
60,2005,5220,AVERAGE,33,14,98
64,2013,15896,AVERAGE,34,50,20
72,2010,99783,GOOD,30,0,98
61,2017,5220,AVERAGE,31,0,98
74,2005,26949,GOOD,32,0,98
65,2005,86546,AVERAGE,32,0,98
50,2005,84099,AVERAGE,32,30,0
50,2017,24093,AVERAGE,30,9,71
52,2018,5220,GOOD,30,63,25
98,2005,5220,GOOD,32,0,45
50,2005,28760,GOOD,32,98,43
50,2006,5220,GOOD,33,70,98
75,2020,99783,AVERAGE,31,98,98
66,2012,25195,AVERAGE,34,63,98
97,2007,17160,GOOD,32,0,98
95,2008,5220,AVERAGE,31,21,98
54,2011,79693,AVERAGE,33,98,98
82,2013,89083,AVERAGE,31,98,98
80,2012,5220,AVERAGE,33,0,26
98,2011,23797,AVERAGE,30,0,47
58,2005,9241,AVERAGE,30,88,69
50,2014,5220,AVERAGE,33,0,76
98,2012,87284,AVERAGE,34,98,98
76,2005,5220,AVERAGE,30,66,40
98,2013,47022,AVERAGE,30,46,82
52,2005,20898,AVERAGE,31,0,98
98,2005,5220,AVERAGE,30,65,0
50,2019,5220,AVERAGE,32,98,55
50,2013,5220,AVERAGE,33,37,98
77,2020,41371,AVERAGE,32,98,82
95,2005,34333,AVERAGE,34,98,0
79,2005,52679,AVERAGE,30,98,98
64,2020,85948,AVERAGE,32,98,68
80,2020,5220,AVERAGE,30,23,31
58,2005,49586,AVERAGE,31,16,98
87,2020,5220,GOOD,34,9,19
98,2012,80609,AVERAGE,34,31,42
84,2005,5220,GOOD,34,0,28
77,2005,5220,AVERAGE,31,0,27
98,2005,37680,AVERAGE,32,13,0
98,2005,5220,GOOD,30,10,27
83,2005,5220,AVERAGE,31,23,98
53,2005,88909,GOOD,31,61,98
98,2013,20263,GOOD,32,0,3
88,2005,5220,AVERAGE,30,3,98
50,2012,5220,GOOD,31,98,82
50,2014,37902,AVERAGE,32,58,82
86,2005,75577,GOOD,31,0,38
86,2005,5220,GOOD,33,0,87
64,2015,99783,GOOD,31,61,0
76,2005,6400,AVERAGE,34,34,83
52,2009,56379,GOOD,32,98,80
94,2020,5220,GOOD,30,43,0
98,2005,28460,AVERAGE,32,27,41
52,2005,49841,AVERAGE,33,0,74
69,2020,5220,AVERAGE,32,70,3
88,2020,77894,AVERAGE,31,98,98
76,2013,28207,GOOD,31,0,0
83,2005,55929,AVERAGE,30,0,98
98,2005,88988,AVERAGE,33,47,76
98,2010,5220,GOOD,32,16,98
88,2010,5220,GOOD,33,25,77
72,2005,19401,AVERAGE,30,20,74
98,2007,5220,AVERAGE,34,0,49
90,2005,28035,AVERAGE,33,0,61
74,2017,5220,AVERAGE,30,27,0
50,2005,33902,GOOD,34,86,0
77,2011,17513,AVERAGE,32,3,98
98,2008,71187,AVERAGE,30,13,98
57,2013,85371,GOOD,34,9,98
91,2006,59837,AVERAGE,33,0,75
54,2009,22308,AVERAGE,30,62,84
88,2008,97944,AVERAGE,32,15,87
50,2012,38707,AVERAGE,32,56,98
50,2011,26120,AVERAGE,30,0,91
50,2012,99783,AVERAGE,30,98,98
52,2019,40460,AVERAGE,31,0,18
52,2005,5220,GOOD,31,98,94
57,2006,24481,AVERAGE,32,91,55
92,2005,5220,AVERAGE,30,48,41
62,2007,22103,AVERAGE,32,98,90
50,2005,99783,GOOD,33,98,71
98,2008,99783,AVERAGE,30,3,98
98,2020,10882,AVERAGE,31,80,78
50,2005,99783,AVERAGE,30,59,27
98,2005,99434,GOOD,30,83,98
82,2017,5220,AVERAGE,31,9,39
97,2005,51749,AVERAGE,30,17,97
98,2005,30217,AVERAGE,31,3,65
77,2017,23162,GOOD,31,0,80
64,2017,58824,AVERAGE,34,32,2
52,2016,99783,AVERAGE,32,33,0
50,2020,27231,AVERAGE,34,57,61
92,2005,28233,GOOD,31,0,54
52,2013,87957,AVERAGE,34,67,56
64,2020,29026,GOOD,34,21,90
97,2006,92408,AVERAGE,31,98,98
70,2009,62928,GOOD,30,52,83
98,2020,70701,AVERAGE,31,98,48
92,2005,21134,AVERAGE,34,0,80
50,2013,29162,AVERAGE,32,53,98
76,2013,5220,AVERAGE,34,47,0
55,2020,40446,GOOD,32,0,62
97,2012,23619,GOOD,32,0,98
90,2005,5220,AVERAGE,30,0,68
74,2020,5220,AVERAGE,34,0,84
50,2010,28369,GOOD,31,98,0
50,2005,99783,AVERAGE,32,98,65
98,2005,20155,AVERAGE,32,0,0
54,2020,21391,AVERAGE,33,1,60
98,2011,29501,AVERAGE,30,0,64
68,2005,74796,AVERAGE,32,0,82
53,2020,72195,AVERAGE,31,88,98
50,2009,99783,AVERAGE,32,98,5
74,2014,39064,GOOD,30,50,17
98,2005,28867,GOOD,33,0,98
96,2011,5220,AVERAGE,31,7,49
98,2020,66241,AVERAGE,30,53,98
50,2014,57865,AVERAGE,31,98,42
98,2005,5220,AVERAGE,33,0,72
98,2020,5220,AVERAGE,31,0,4
98,2005,61227,AVERAGE,32,98,35
50,2008,17432,GOOD,34,11,75
72,2020,99783,GOOD,30,6,64
98,2017,87394,GOOD,30,98,98
98,2005,50717,AVERAGE,33,47,50
57,2009,5220,GOOD,32,17,41
57,2020,23242,GOOD,30,0,87
98,2005,5220,AVERAGE,30,45,95
98,2014,80811,AVERAGE,32,0,44
90,2005,5220,AVERAGE,32,3,98
95,2007,32287,AVERAGE,31,67,82
90,2007,5220,AVERAGE,31,33,20
95,2005,5220,AVERAGE,32,0,47
80,2005,48335,AVERAGE,31,44,81
62,2005,5220,GOOD,30,11,98
98,2005,99783,AVERAGE,33,0,98
50,2014,28181,AVERAGE,30,0,98
57,2019,5220,AVERAGE,32,0,98
50,2008,17787,AVERAGE,32,0,79
83,2019,5220,AVERAGE,30,55,98
50,2020,21932,GOOD,30,0,37
88,2014,33329,AVERAGE,31,98,70
98,2006,99783,AVERAGE,31,0,79
98,2016,29462,AVERAGE,33,98,98
60,2011,31541,AVERAGE,31,50,75
91,2007,35987,GOOD,31,98,98
65,2005,5220,AVERAGE,33,98,85
91,2019,5220,AVERAGE,31,0,98
96,2009,46004,AVERAGE,31,4,71
58,2012,56887,GOOD,34,83,98
54,2011,5220,GOOD,30,0,20
98,2020,5220,GOOD,34,38,81
73,2005,43225,AVERAGE,32,96,98
98,2012,46164,GOOD,30,41,88
50,2010,57196,AVERAGE,30,5,28
57,2005,99783,AVERAGE,32,51,86
57,2006,97047,GOOD,32,7,11
87,2014,5220,GOOD,33,0,98
95,2008,44019,GOOD,30,0,51
98,2010,18932,AVERAGE,32,35,69
98,2015,5220,GOOD,32,49,98
81,2005,23031,GOOD,34,98,77
73,2011,28253,GOOD,30,16,94
50,2013,99783,GOOD,31,71,85
90,2014,30318,AVERAGE,30,9,24
85,2010,5220,AVERAGE,31,26,1
98,2005,70274,AVERAGE,33,0,98
98,2011,5220,AVERAGE,31,98,76
50,2013,5220,AVERAGE,34,0,79
69,2005,5220,GOOD,31,29,82
50,2005,96432,AVERAGE,33,98,78
50,2014,5220,AVERAGE,33,80,49
98,2005,64634,AVERAGE,32,0,98
80,2005,78246,GOOD,30,74,98
91,2011,5220,GOOD,34,14,98
54,2020,53173,GOOD,30,0,98
98,2018,70553,GOOD,32,53,98
58,2010,41921,GOOD,33,98,6
52,2010,26055,GOOD,31,60,10
50,2005,39100,GOOD,33,98,39
85,2005,5220,GOOD,30,0,98
88,2009,33670,AVERAGE,31,60,0
73,2010,30698,AVERAGE,32,20,19
90,2007,84037,AVERAGE,34,0,98
81,2019,5220,AVERAGE,33,70,75
50,2020,35791,GOOD,33,63,67
82,2012,5220,GOOD,33,44,98
79,2020,5220,GOOD,30,42,98
62,2005,5220,AVERAGE,34,68,79
74,2011,5772,GOOD,30,67,92
63,2020,22066,AVERAGE,31,21,41
50,2005,96602,GOOD,32,43,60
86,2020,70861,GOOD,31,61,98
98,2013,5220,GOOD,33,56,0
98,2012,45833,AVERAGE,33,13,98
50,2005,34266,AVERAGE,34,24,48
62,2005,49344,AVERAGE,31,57,98
53,2020,37541,AVERAGE,30,0,35
98,2012,31759,AVERAGE,31,1,98
92,2010,76707,AVERAGE,30,0,85
50,2005,24155,GOOD,30,17,78
64,2006,5220,GOOD,34,0,58
98,2005,43276,AVERAGE,31,48,98
50,2014,20420,AVERAGE,32,0,85
92,2020,60509,AVERAGE,32,0,32
98,2020,5402,AVERAGE,31,98,98
89,2007,43734,AVERAGE,30,45,68
63,2015,67482,AVERAGE,34,69,0
90,2009,30750,AVERAGE,31,0,98
81,2008,86006,AVERAGE,31,68,50
50,2014,25624,AVERAGE,33,46,65
50,2009,5220,AVERAGE,31,52,68
70,2007,5220,GOOD,34,93,53
85,2007,5220,AVERAGE,30,0,0
50,2012,34776,AVERAGE,32,44,98
70,2020,74549,AVERAGE,32,41,44
98,2012,53271,AVERAGE,32,19,84
50,2005,9624,AVERAGE,32,67,0
56,2012,28674,AVERAGE,30,0,62
50,2011,92691,AVERAGE,33,98,74
50,2014,28130,AVERAGE,30,67,0
88,2010,22627,AVERAGE,30,7,81
57,2005,99783,AVERAGE,33,43,44
98,2013,92003,AVERAGE,30,95,0
68,2009,11753,AVERAGE,32,94,95
79,2014,60539,AVERAGE,32,21,82
82,2005,91154,GOOD,34,0,98
52,2012,29214,AVERAGE,34,38,0
93,2005,93862,AVERAGE,31,79,77
64,2015,5220,AVERAGE,32,21,98
82,2018,14718,GOOD,32,86,14
92,2008,63362,AVERAGE,32,96,28
63,2014,65211,GOOD,31,71,46
66,2005,99783,AVERAGE,32,91,73
50,2011,99783,AVERAGE,31,98,57
82,2005,42294,AVERAGE,30,10,98
81,2010,5220,GOOD,32,58,87
89,2020,30608,AVERAGE,32,22,32
92,2008,5220,AVERAGE,32,0,98
89,2005,64586,AVERAGE,33,70,84
58,2005,68356,GOOD,30,98,98
50,2020,53514,AVERAGE,33,0,86
50,2005,99783,AVERAGE,34,46,98
52,2005,31321,AVERAGE,34,24,98
73,2013,5220,GOOD,31,21,98
77,2011,95095,AVERAGE,30,37,98
98,2016,5220,AVERAGE,30,17,30
87,2005,46308,AVERAGE,34,4,82
98,2006,64916,AVERAGE,31,45,98
65,2005,83735,GOOD,31,41,98
50,2005,9219,AVERAGE,31,0,98
86,2013,48071,AVERAGE,32,8,29
83,2006,99783,AVERAGE,30,98,96
84,2008,97566,AVERAGE,34,98,51
91,2005,31690,GOOD,33,53,98
90,2020,5220,GOOD,31,96,21
55,2014,5220,AVERAGE,33,98,67
74,2012,30379,GOOD,30,98,53
85,2009,99783,AVERAGE,32,98,98
86,2005,21078,AVERAGE,31,66,98
62,2015,67394,AVERAGE,33,0,18
72,2005,5220,AVERAGE,34,0,98
86,2005,59286,AVERAGE,30,2,98
98,2013,5220,GOOD,31,0,35
57,2010,5220,AVERAGE,30,30,49
98,2005,99783,AVERAGE,32,4,95
98,2020,5220,GOOD,30,74,27
98,2005,5220,AVERAGE,34,0,98
50,2009,61562,GOOD,31,59,98
76,2015,5220,GOOD,32,1,98
75,2011,27135,AVERAGE,33,20,98
75,2011,31607,GOOD,31,15,29
92,2009,64928,AVERAGE,30,35,64
50,2010,25143,AVERAGE,32,21,98
71,2020,5220,AVERAGE,30,6,68
50,2005,46625,AVERAGE,30,41,3
96,2008,99783,GOOD,32,98,98
55,2014,5220,AVERAGE,32,4,90
56,2013,46300,AVERAGE,31,44,98
57,2013,82121,AVERAGE,32,67,98
50,2014,26728,AVERAGE,33,31,52
50,2012,88433,AVERAGE,30,98,41
50,2013,48620,AVERAGE,33,52,98
73,2005,99783,AVERAGE,30,8,97
81,2013,5220,GOOD,33,37,98
59,2013,5220,GOOD,32,0,21
70,2005,5220,AVERAGE,31,58,65
98,2007,99783,GOOD,30,45,39
70,2007,5220,AVERAGE,30,0,98
72,2005,11288,GOOD,34,14,73
93,2005,20044,AVERAGE,34,0,54
71,2005,11529,AVERAGE,33,33,98
94,2007,66410,AVERAGE,30,64,36
54,2006,53979,AVERAGE,32,42,98
65,2020,20907,AVERAGE,31,0,98
98,2014,71752,AVERAGE,32,98,73
81,2005,55344,AVERAGE,30,9,36
96,2005,96926,AVERAGE,31,34,96
57,2005,76475,GOOD,32,95,98
67,2013,25948,AVERAGE,30,67,25
50,2013,71634,AVERAGE,33,64,96
72,2009,95474,GOOD,34,98,98
86,2011,69724,AVERAGE,30,59,98
54,2007,80547,AVERAGE,33,69,59
59,2018,22345,GOOD,31,56,33
77,2016,5220,AVERAGE,33,2,42
89,2010,79271,AVERAGE,31,0,98
60,2007,78310,AVERAGE,31,98,98
65,2008,15763,AVERAGE,33,17,20
98,2005,99783,AVERAGE,31,96,85
80,2010,27434,AVERAGE,34,0,16
50,2007,5220,AVERAGE,34,33,79
68,2005,43762,GOOD,32,7,65
73,2019,59383,GOOD,30,0,80
79,2009,5220,GOOD,31,0,98
50,2008,21852,GOOD,31,0,84
98,2005,35226,AVERAGE,33,5,98
70,2010,10754,GOOD,32,3,60
64,2011,93239,AVERAGE,31,26,98
78,2007,5220,AVERAGE,30,5,77
98,2005,99783,AVERAGE,34,98,86
83,2011,92225,GOOD,34,96,68
98,2010,99783,GOOD,30,43,69
50,2005,5220,AVERAGE,34,50,48
90,2012,5220,AVERAGE,32,0,59
62,2005,5220,AVERAGE,33,58,98
82,2005,87978,AVERAGE,31,51,78
57,2005,5220,AVERAGE,32,0,33
68,2015,25074,GOOD,31,4,78
81,2005,5220,AVERAGE,31,0,58
51,2005,40812,GOOD,31,8,36
55,2020,5220,GOOD,34,0,64
50,2011,99783,AVERAGE,34,98,98
74,2009,54229,AVERAGE,31,34,95
76,2011,5220,AVERAGE,32,0,34
50,2008,10070,AVERAGE,31,70,67
83,2009,5220,AVERAGE,30,14,91
69,2005,5220,AVERAGE,32,0,6
98,2019,93283,AVERAGE,31,98,17
50,2014,22196,AVERAGE,31,61,0
98,2013,91059,AVERAGE,30,98,93
75,2008,5220,AVERAGE,34,20,71
50,2005,33328,GOOD,34,0,98
86,2013,5220,GOOD,30,0,14
58,2008,99783,AVERAGE,34,0,98
65,2007,25357,AVERAGE,30,49,79
50,2013,5220,AVERAGE,33,46,79
93,2011,14709,AVERAGE,34,30,50
51,2005,82162,GOOD,30,58,50
53,2012,99783,AVERAGE,31,0,98
91,2020,61249,AVERAGE,33,1,11
98,2017,99548,GOOD,30,34,36
77,2018,26078,GOOD,34,0,25
51,2020,99783,AVERAGE,31,25,98
55,2013,99783,AVERAGE,31,66,85
89,2005,99783,AVERAGE,30,98,82
50,2007,5220,GOOD,32,39,98
92,2005,47143,AVERAGE,30,43,16
50,2005,99783,AVERAGE,34,98,98
57,2008,99783,AVERAGE,31,42,31
50,2020,5220,AVERAGE,30,98,58
50,2015,5220,GOOD,34,69,98
62,2012,31532,AVERAGE,33,58,98
63,2011,5220,AVERAGE,31,19,73
64,2005,39784,AVERAGE,32,49,98
50,2011,53125,GOOD,34,3,98
97,2005,28802,GOOD,33,0,98
98,2017,62561,AVERAGE,33,61,53
97,2009,50630,GOOD,32,98,68
78,2014,37324,GOOD,33,44,98
91,2005,38447,GOOD,32,0,98
53,2012,22632,AVERAGE,34,73,73
98,2005,26478,AVERAGE,34,41,79
85,2020,26119,AVERAGE,31,98,37
55,2006,57483,AVERAGE,33,0,82
67,2005,5220,AVERAGE,34,78,14
86,2005,39231,GOOD,30,1,93
50,2008,24564,GOOD,34,18,98
54,2005,46374,AVERAGE,30,0,73
54,2009,5220,GOOD,31,83,98
50,2018,29530,AVERAGE,31,16,88
62,2005,5220,AVERAGE,30,69,12
51,2009,39205,AVERAGE,31,0,98
68,2013,99783,AVERAGE,30,70,43
84,2012,19818,AVERAGE,30,30,34
58,2008,36640,AVERAGE,33,0,21
54,2005,27849,AVERAGE,32,44,8
50,2009,99783,AVERAGE,34,55,22
78,2011,24953,GOOD,30,60,78
72,2005,63838,AVERAGE,32,43,46
80,2005,84371,GOOD,31,59,62
98,2005,5220,AVERAGE,34,27,68
78,2014,6404,AVERAGE,32,1,98
65,2010,53243,AVERAGE,31,65,40
50,2012,44051,AVERAGE,34,63,25
92,2017,44907,AVERAGE,30,78,98
98,2011,95761,AVERAGE,32,18,98
50,2007,68696,AVERAGE,32,98,98
90,2008,41859,AVERAGE,32,0,98
50,2010,55713,AVERAGE,33,98,18
53,2012,23448,AVERAGE,31,98,68
57,2011,5220,GOOD,32,91,18
70,2005,48204,GOOD,34,44,69
50,2020,5220,AVERAGE,32,67,15
59,2010,18083,AVERAGE,34,53,50
75,2012,19570,AVERAGE,30,77,98
66,2005,16484,AVERAGE,31,67,98
80,2008,20610,AVERAGE,31,11,34
66,2005,27735,AVERAGE,30,0,0
98,2020,5220,GOOD,32,0,66
79,2013,72186,GOOD,30,0,81
58,2020,5220,GOOD,30,38,24
73,2013,39267,AVERAGE,30,17,0
57,2016,19933,AVERAGE,30,17,31
82,2012,5220,AVERAGE,31,54,35
98,2011,98119,AVERAGE,30,0,98
56,2011,24621,GOOD,33,4,45
91,2013,5220,GOOD,30,40,78
84,2012,5220,AVERAGE,34,14,0
77,2013,5220,AVERAGE,31,98,56
54,2013,5220,AVERAGE,32,67,0
88,2014,99783,AVERAGE,30,72,98
94,2005,5220,GOOD,31,6,59
51,2005,53763,AVERAGE,32,98,75
55,2013,84207,AVERAGE,30,40,90
82,2005,92997,AVERAGE,32,46,98
50,2005,99783,AVERAGE,33,61,98
98,2009,5220,AVERAGE,31,0,70
50,2007,28976,AVERAGE,31,98,0
71,2010,5220,AVERAGE,32,31,82
50,2012,99783,AVERAGE,30,62,98
60,2016,24603,GOOD,30,28,98
66,2011,93578,AVERAGE,32,98,98
50,2009,39710,AVERAGE,34,0,7
50,2013,27227,GOOD,31,60,30
53,2005,6303,AVERAGE,32,2,68
58,2016,91268,GOOD,32,98,98
50,2015,5220,AVERAGE,33,80,8
84,2005,91754,GOOD,30,4,98
54,2005,5220,GOOD,32,10,83
50,2005,5220,AVERAGE,32,0,98
50,2006,5220,GOOD,30,30,98
67,2011,41626,AVERAGE,32,38,84
50,2014,99783,AVERAGE,32,98,33
98,2005,5220,AVERAGE,30,0,0
92,2005,84226,AVERAGE,31,29,79
50,2012,5220,AVERAGE,32,11,66
87,2005,99783,AVERAGE,34,34,80
50,2008,78185,GOOD,30,4,98
75,2013,24857,AVERAGE,33,16,98
50,2011,68156,AVERAGE,34,58,43
91,2005,29513,GOOD,32,1,37
50,2005,5220,AVERAGE,31,98,23
58,2005,27136,GOOD,32,29,44
71,2005,68798,AVERAGE,34,58,98
50,2007,62060,GOOD,31,98,31
84,2020,94299,AVERAGE,33,66,0
55,2012,5220,GOOD,30,34,98
65,2011,19422,AVERAGE,34,85,98
98,2005,5220,GOOD,30,26,37
83,2020,94433,AVERAGE,30,0,98
50,2016,96287,AVERAGE,30,0,98
50,2008,63729,AVERAGE,34,0,84
74,2013,5220,AVERAGE,32,25,65
98,2016,90839,AVERAGE,33,98,98
83,2012,58260,AVERAGE,30,98,98
71,2005,27431,AVERAGE,30,69,12
53,2013,5220,AVERAGE,31,98,59
75,2010,17530,GOOD,32,96,69
54,2012,67746,GOOD,31,98,0
53,2009,39225,AVERAGE,30,38,98
50,2012,5220,GOOD,30,7,51
91,2005,5220,AVERAGE,34,0,98
55,2018,69799,AVERAGE,34,54,36
98,2005,5220,AVERAGE,30,41,98
69,2011,91934,AVERAGE,33,57,65
55,2014,64336,GOOD,33,45,98
83,2005,63481,AVERAGE,33,0,98
84,2007,5220,AVERAGE,33,0,98
90,2008,5220,AVERAGE,30,4,0
50,2005,23035,GOOD,31,68,45
51,2012,5220,AVERAGE,34,39,25
81,2005,9956,GOOD,32,25,98
79,2020,45905,GOOD,30,0,98
83,2006,5220,AVERAGE,33,98,98
65,2010,24827,AVERAGE,33,67,64
67,2020,99783,GOOD,32,35,98
79,2005,5220,AVERAGE,33,34,98
76,2005,79710,AVERAGE,30,76,98
50,2014,99783,GOOD,34,98,42
75,2009,96205,GOOD,30,0,45
72,2005,62825,AVERAGE,33,31,98
78,2017,73618,AVERAGE,30,69,98
55,2008,58233,AVERAGE,32,98,58
95,2015,45959,AVERAGE,30,79,55
75,2020,79564,AVERAGE,31,4,63
58,2014,57709,AVERAGE,30,0,98
98,2005,19195,AVERAGE,32,0,80
60,2012,87725,AVERAGE,34,55,98
98,2005,99783,AVERAGE,32,0,98
72,2006,83278,AVERAGE,32,0,98
98,2014,99783,AVERAGE,34,0,79
90,2014,62775,AVERAGE,30,44,98
60,2014,35386,AVERAGE,31,0,18
89,2005,31814,AVERAGE,30,30,84
50,2011,29835,AVERAGE,30,98,17
60,2005,5220,AVERAGE,33,53,98
54,2013,52757,AVERAGE,33,53,84
81,2019,32648,AVERAGE,30,26,16
98,2005,39085,AVERAGE,33,28,98
57,2005,29950,AVERAGE,30,0,98
50,2011,46874,AVERAGE,34,78,35
53,2005,99783,AVERAGE,30,68,98
72,2005,59150,AVERAGE,34,3,98
60,2012,5220,GOOD,31,37,38
98,2018,5220,AVERAGE,30,0,98
86,2006,5220,GOOD,33,40,98
50,2005,29616,GOOD,33,39,98
63,2005,25775,GOOD,33,98,25
81,2019,87515,AVERAGE,30,80,61
71,2008,43521,AVERAGE,30,0,74
76,2010,5220,AVERAGE,33,0,81
98,2005,5220,AVERAGE,32,0,98
80,2008,5220,AVERAGE,30,98,53
98,2007,20147,GOOD,30,0,80
73,2005,56820,GOOD,34,0,98
98,2013,60878,AVERAGE,30,0,45
56,2009,5220,AVERAGE,30,60,98
71,2005,5220,AVERAGE,32,25,98
98,2005,34647,AVERAGE,32,7,98
54,2013,39732,AVERAGE,32,83,98
75,2018,41858,AVERAGE,33,31,61
91,2005,97897,AVERAGE,30,62,39
50,2005,20500,GOOD,34,40,71
50,2005,42216,AVERAGE,32,38,50
98,2005,21847,AVERAGE,33,0,83
50,2008,5220,GOOD,32,98,95
98,2005,75920,AVERAGE,32,0,98
53,2013,99783,AVERAGE,33,1,98
50,2009,48788,GOOD,33,71,0
91,2011,34227,AVERAGE,30,29,71
97,2005,99783,AVERAGE,33,98,64
92,2020,79866,GOOD,34,0,39
98,2005,86243,AVERAGE,30,0,98
62,2020,36734,GOOD,32,58,98
98,2005,43572,AVERAGE,31,10,97
71,2013,23722,AVERAGE,34,0,84
50,2013,45991,AVERAGE,30,13,98
70,2015,38428,AVERAGE,33,4,0
63,2013,74271,AVERAGE,31,98,15
98,2005,12789,AVERAGE,34,0,22
62,2012,99783,AVERAGE,32,0,86
98,2005,63393,AVERAGE,30,30,69
52,2010,21426,GOOD,33,98,90
57,2005,9265,GOOD,34,58,18
50,2005,95623,AVERAGE,33,47,98
50,2013,23414,GOOD,30,0,68
56,2016,45021,AVERAGE,30,60,0
89,2005,20770,GOOD,33,25,0
51,2005,83901,AVERAGE,31,95,0
50,2005,5220,GOOD,34,59,97
89,2009,5220,GOOD,32,89,23
50,2009,10593,AVERAGE,33,28,80
98,2015,25920,AVERAGE,30,0,54
50,2005,8709,AVERAGE,30,0,98
59,2013,99783,GOOD,33,21,0
51,2012,99783,AVERAGE,34,93,31
84,2010,36006,GOOD,30,95,82
63,2005,5220,GOOD,33,0,98
62,2005,5220,AVERAGE,34,87,98
98,2017,5220,AVERAGE,32,0,86
69,2013,5220,AVERAGE,34,41,98
50,2020,5220,AVERAGE,30,0,98
50,2012,5220,AVERAGE,32,98,0
63,2006,86009,AVERAGE,31,2,71
98,2005,5220,GOOD,31,29,0
90,2018,85188,AVERAGE,32,0,58
53,2005,39521,AVERAGE,30,98,9
50,2011,81560,GOOD,32,25,98
80,2005,5220,AVERAGE,33,1,56
55,2011,5220,AVERAGE,34,35,63
98,2013,5220,AVERAGE,30,13,29
75,2013,96878,GOOD,30,29,0
85,2018,21706,AVERAGE,33,30,98
50,2007,71166,AVERAGE,34,0,48
83,2005,99783,AVERAGE,34,50,98
79,2009,39515,GOOD,33,34,82
50,2013,26135,GOOD,33,98,20
51,2010,98091,GOOD,30,7,51
88,2008,5220,AVERAGE,30,26,78
52,2009,11331,GOOD,33,65,98
66,2018,5220,AVERAGE,34,8,98
66,2007,74429,AVERAGE,30,5,58
50,2011,38405,GOOD,34,98,93
50,2005,94410,AVERAGE,30,98,69
61,2012,20182,AVERAGE,30,0,23
85,2007,52620,AVERAGE,30,55,98
58,2012,82983,AVERAGE,31,46,24
77,2013,29273,AVERAGE,33,0,98
50,2018,5220,AVERAGE,30,14,98
50,2010,99783,GOOD,34,0,98
98,2012,5220,GOOD,34,0,98
88,2016,23074,GOOD,33,0,78
98,2005,17680,AVERAGE,31,11,31
98,2010,92442,AVERAGE,31,26,98
58,2012,94030,AVERAGE,33,63,67
50,2019,57884,GOOD,30,98,98
65,2008,5220,AVERAGE,30,0,21
69,2009,90211,AVERAGE,34,70,79
90,2005,76601,AVERAGE,32,98,21
50,2011,70828,AVERAGE,33,96,98
50,2009,38690,GOOD,32,98,55
50,2020,5220,AVERAGE,34,4,98
