AGE,NUMBER_OF_TRIPS,TOTAL_MILES_DONE,SPEEDING,SEATBELT,SAFETY_SCORE
18,687,999370,36,0,45
18,664,726963,57,0,45
34,51,264785,13,48,45
43,223,228266,0,54,53
18,772,503454,8,74,45
45,889,999370,19,74,52
30,13,217226,6,74,98
54,993,6478,0,74,84
34,922,999370,31,8,77
54,558,645507,74,57,82
54,202,770609,24,19,67
54,381,217763,32,74,45
52,481,20260,51,74,48
45,993,540270,40,74,45
29,547,514278,57,74,45
44,598,78109,15,35,72
37,993,16648,57,72,56
47,113,6478,23,42,45
54,13,453542,53,65,49
48,200,21274,21,33,69
18,993,481764,50,25,68
26,730,715419,55,74,45
54,719,263652,52,74,45
51,253,6478,30,36,61
31,993,647385,61,74,53
33,286,540851,69,23,60
51,718,298833,0,45,60
23,717,6478,37,69,92
54,606,541207,63,10,45
50,385,162620,29,34,46
18,214,637558,25,14,45
53,306,10080,0,58,45
27,207,573993,74,74,77
40,391,177973,21,50,62
54,13,306562,9,0,83
47,557,97881,74,54,59
47,77,547737,14,0,66
47,557,152346,0,74,48
39,608,380961,12,74,73
48,316,812600,74,38,98
18,13,999370,0,0,52
24,195,296879,10,37,97
46,13,446612,74,40,45
27,790,341816,31,74,45
20,138,999370,29,74,45
46,425,547385,48,51,73
46,142,641832,37,0,45
38,522,999370,74,74,68
43,326,341243,10,74,70
41,560,987488,43,10,95
42,481,343374,68,56,45
50,502,214831,41,58,74
54,298,6478,0,55,66
46,239,17947,69,74,58
42,993,588119,65,0,74
54,149,895646,3,38,45
32,13,251140,0,22,61
41,533,529805,74,74,45
36,369,184312,0,74,92
18,64,521205,0,67,45
32,13,905270,0,73,45
43,107,943117,36,0,47
30,334,999370,65,41,79
45,292,6478,30,74,70
47,13,826259,7,0,65
54,13,844394,50,74,53
34,993,945832,74,35,45
54,495,516391,7,3,46
26,122,6478,44,74,45
18,821,520499,15,74,45
43,144,360933,0,53,45
31,13,203209,49,27,45
39,13,535259,0,74,60
45,13,561378,59,54,45
18,13,11997,0,4,52
54,291,232111,36,74,45
54,981,21589,28,74,92
28,993,563094,53,74,45
18,53,709660,55,53,45
54,375,342643,0,20,45
54,662,600502,50,74,71
45,186,319014,27,60,59
18,993,327008,65,61,76
54,345,947178,10,74,51
38,13,627867,0,35,45
32,993,119996,40,56,66
46,993,146785,21,74,45
46,114,100790,8,51,45
54,83,832242,43,57,80
47,609,999370,7,25,47
48,447,760410,11,34,65
35,229,888169,6,0,45
30,545,584442,54,8,61
24,330,721552,58,44,45
28,474,680327,73,35,67
47,730,6478,71,74,79
54,24,999370,15,26,46
41,13,217091,41,61,45
47,13,6478,18,0,77
54,13,374912,44,74,73
54,533,734534,69,74,53
40,993,380079,64,0,51
54,993,6478,39,1,61
31,386,603688,0,70,45
54,993,173732,73,63,49
39,13,73134,0,74,76
27,46,236842,22,74,98
29,13,538888,46,0,64
54,945,6478,0,49,69
47,178,62848,41,65,67
32,993,999370,0,38,45
39,13,433910,0,72,60
54,598,295484,5,74,45
51,171,572511,10,74,46
18,365,6478,0,74,57
19,463,6478,23,74,45
23,976,50092,41,74,45
46,566,659250,10,74,45
53,134,268715,0,67,45
25,400,999370,72,74,98
18,993,999370,33,33,60
54,13,999370,0,0,45
54,993,347503,29,74,76
21,355,186248,74,20,48
20,13,999370,25,74,45
34,980,376594,31,74,45
24,951,6478,49,74,56
54,43,6478,54,74,70
36,428,999370,7,0,90
54,13,279855,9,46,45
54,13,548110,21,74,77
19,993,656362,12,74,45
18,13,592964,10,64,45
18,13,565250,23,71,47
46,653,999370,24,46,81
18,631,6478,39,74,45
45,993,524905,20,8,45
36,925,204901,27,0,45
45,434,9107,28,70,45
18,368,983885,24,74,49
54,171,640843,54,74,63
30,13,999370,66,71,45
45,13,633477,0,34,45
33,62,675858,0,15,86
28,721,343979,37,61,56
24,13,932500,74,74,98
54,770,6478,28,24,49
24,473,242429,46,68,45
54,543,124448,48,74,55
54,612,477789,74,15,60
18,13,322595,9,62,59
18,320,142859,39,74,65
54,13,744898,23,74,45
18,993,511246,22,60,54
31,213,6478,22,74,45
38,438,708314,29,19,62
54,108,160437,48,65,89
23,333,6478,12,74,45
27,110,426808,50,27,68
46,539,999370,0,0,63
44,81,338946,0,28,71
54,993,6478,16,0,45
39,792,696146,51,57,82
31,13,645107,50,74,45
43,195,689031,74,0,45
39,215,237260,57,61,70
18,993,70299,55,23,63
25,13,111318,27,64,45
42,993,249154,0,74,45
39,123,999370,53,47,52
54,993,6478,74,74,58
54,397,6478,37,74,78
54,382,427674,0,52,45
46,386,229491,14,74,45
46,993,157915,55,0,67
38,659,84014,74,74,45
38,86,6478,0,71,45
38,925,467121,0,74,56
18,13,44039,0,63,70
47,993,674246,49,74,78
40,993,587227,74,74,86
18,13,999370,57,70,69
18,745,654974,28,28,63
48,13,811684,0,0,69
52,13,307475,22,14,62
35,732,65938,74,48,78
45,89,877767,20,74,45
34,416,599973,30,18,45
44,570,147932,66,56,47
36,13,292794,0,57,98
54,993,197286,15,72,45
19,506,6478,35,74,45
41,516,999370,16,51,77
43,229,803043,0,36,65
36,743,173585,59,5,45
32,13,349767,34,69,66
44,671,354150,74,0,79
54,715,879924,56,71,45
38,991,518900,38,4,45
54,13,499630,10,0,45
27,147,222996,0,74,76
54,993,6478,7,72,52
54,223,288847,46,70,45
18,13,695965,0,12,46
47,792,489376,43,61,45
54,993,999370,74,27,45
19,993,68102,73,74,58
35,379,6478,74,48,70
36,13,999370,6,74,45
45,690,6478,10,64,57
49,375,999370,52,67,45
31,993,529030,7,0,45
36,13,48475,25,74,60
47,13,194739,39,74,45
54,380,583651,27,23,46
54,993,764599,55,51,77
38,838,404502,12,74,48
54,993,249773,74,74,50
49,13,498820,50,74,68
54,993,959157,27,45,45
44,312,999370,0,55,66
18,90,735028,8,39,45
54,125,490430,70,55,45
46,617,999370,74,44,64
54,13,377072,18,20,45
47,710,162763,74,69,52
45,196,6478,23,74,45
54,806,6478,69,53,45
18,572,718226,0,0,85
33,385,434429,29,74,64
54,13,470457,50,45,76
18,993,406258,71,74,71
28,988,6478,65,74,61
54,446,663436,58,35,65
31,993,930649,0,33,61
46,13,6478,23,74,76
18,993,360358,74,74,45
36,912,357270,40,74,56
54,26,213572,38,74,61
25,255,537375,23,74,60
54,260,451554,42,58,87
44,427,440580,16,58,69
26,631,6478,49,0,85
19,474,484253,74,74,80
35,993,297357,50,68,47
54,993,6478,56,74,67
45,679,249856,72,0,45
53,270,757178,42,74,45
54,993,6478,56,74,45
46,237,142220,69,33,98
39,562,164431,17,74,45
25,330,6478,31,74,98
50,35,42930,33,0,76
18,886,712966,61,46,45
48,175,703599,0,43,98
18,956,668038,10,74,45
33,13,583632,0,57,45
18,506,999370,27,64,88
21,597,731583,10,0,45
42,342,721660,0,74,45
18,204,391978,0,58,98
27,13,117593,0,74,65
54,650,999370,15,0,86
54,38,478984,6,72,45
54,141,6478,0,74,76
39,80,999370,30,74,45
18,993,923122,50,74,59
46,121,6478,32,22,83
39,993,6478,45,74,45
40,31,579694,41,41,94
29,324,660122,64,73,45
18,993,653044,1,74,97
44,393,44636,13,74,45
54,13,6478,53,8,98
54,472,51950,69,71,82
54,432,287245,74,74,97
54,993,6478,37,74,45
20,213,999370,50,58,78
18,298,278413,23,74,45
43,993,999370,30,67,98
54,13,170420,36,24,68
18,13,108847,6,15,79
39,346,564396,60,74,98
38,166,75920,0,35,98
41,637,465559,15,74,48
52,691,319338,28,74,68
48,594,158298,37,74,70
48,773,505807,0,65,45
38,993,641499,45,74,45
44,13,189835,43,40,98
44,378,158777,62,60,65
45,627,681672,39,74,45
44,13,265559,74,74,77
54,13,483431,11,13,45
54,157,6478,49,2,45
46,993,6478,7,61,45
54,565,42553,25,41,45
54,13,24830,0,59,98
45,13,6478,28,74,73
42,670,173676,74,74,98
54,362,181831,19,42,77
54,449,538791,55,46,45
33,993,126624,1,45,45
18,180,999370,7,24,45
20,993,281818,42,52,62
45,161,6478,41,62,70
46,719,570376,26,74,53
50,254,659775,34,44,76
22,591,205629,21,0,50
43,544,501559,0,0,45
25,720,290523,0,67,45
18,993,461797,71,53,75
54,993,225648,32,41,45
47,993,6478,70,60,88
50,993,208105,48,74,45
45,993,6478,74,74,74
18,510,941698,74,51,45
44,404,6478,9,15,45
44,679,569033,0,0,45
35,13,732817,25,52,45
31,729,497313,60,0,45
18,563,999370,25,10,45
52,703,385204,43,74,45
18,538,362297,0,74,45
45,36,156272,22,32,45
48,306,832105,54,25,76
47,993,63041,74,21,45
23,993,670610,20,36,55
46,993,525510,74,23,62
51,143,647813,0,0,61
47,698,140125,52,20,98
54,967,882064,0,27,68
23,173,6478,17,0,45
18,665,6478,0,74,78
48,677,716369,56,0,72
31,993,999370,29,25,45
43,13,6478,13,73,45
39,13,999370,12,0,62
48,871,999370,74,74,74
38,418,678515,74,60,73
54,993,230044,31,66,45
54,13,243720,47,74,98
37,993,999370,52,74,45
52,439,331138,9,0,98
51,13,982529,7,74,54
54,13,960464,0,9,75
32,13,562386,33,53,45
29,536,299696,47,66,45
18,202,629650,48,26,76
54,993,50630,72,74,72
35,392,563368,28,11,63
35,993,297581,38,74,66
40,13,295224,32,63,78
46,213,144401,26,35,85
47,727,460969,45,74,47
18,743,999370,74,74,70
18,993,134681,74,74,65
43,400,277715,20,74,45
44,993,6478,74,51,45
37,993,389165,61,38,45
18,13,999370,0,17,45
54,80,91296,0,74,66
40,13,678575,0,74,45
47,747,242674,0,74,45
48,494,225085,74,22,45
23,216,379008,24,73,45
46,834,118602,48,74,65
45,535,6478,0,60,45
39,207,649967,0,56,76
40,993,126569,36,74,45
49,993,588247,13,63,82
30,656,625769,41,74,45
18,681,206572,20,40,45
54,989,157135,74,74,65
54,993,390210,74,74,45
50,13,790900,19,28,47
54,704,606971,42,74,45
38,652,6478,59,0,48
46,13,999370,27,47,59
24,291,27329,32,65,45
29,705,338228,30,74,98
54,275,558505,0,55,77
42,893,689726,65,63,45
39,993,999370,55,74,88
29,429,523501,74,74,78
54,32,999370,0,74,51
18,13,25718,0,74,45
18,409,67298,0,34,62
32,504,999370,34,56,45
46,993,91500,32,74,59
54,185,189408,41,72,59
54,384,6478,10,19,57
18,424,311791,30,74,67
44,963,726260,34,57,45
36,13,396503,38,20,61
54,993,350389,30,47,98
30,993,999370,14,0,45
18,737,6478,64,74,46
54,168,6478,33,74,68
48,848,6478,28,0,77
54,13,126835,46,44,79
42,13,449399,0,74,63
29,856,170257,20,0,45
34,44,431856,28,3,63
54,208,502236,42,74,69
54,191,582698,22,0,45
37,660,999370,0,14,45
54,55,6478,27,68,63
53,13,665240,14,74,45
45,13,712217,58,63,67
54,700,447703,74,55,73
18,260,6478,10,74,45
54,993,508450,15,21,76
53,642,530018,58,33,83
41,343,353018,43,74,73
54,155,290403,3,12,45
52,13,610310,59,74,45
43,311,6478,26,62,70
18,993,379521,48,0,98
44,910,999370,74,25,45
31,157,999370,0,41,45
29,38,6478,24,74,50
18,13,256362,0,41,69
35,886,999370,36,0,84
40,194,339401,61,74,86
40,883,688414,45,18,63
18,606,6478,47,45,48
42,565,363884,22,40,82
54,376,999370,43,74,60
20,669,409627,74,70,45
29,488,703791,68,25,73
45,321,438031,74,43,76
54,354,584161,57,58,97
47,563,575467,32,74,45
46,991,962672,22,29,45
42,279,6478,0,74,61
33,993,412791,42,74,56
48,62,233008,36,74,71
54,957,6478,49,74,76
47,620,64975,43,66,98
21,172,999370,12,35,45
54,993,999370,49,0,45
35,804,999370,48,0,78
21,13,312738,74,74,45
18,347,616627,32,0,45
29,641,626749,15,74,45
54,993,352876,74,74,45
23,13,29690,6,45,45
54,260,185188,61,0,73
48,853,6478,50,67,72
18,13,485496,29,36,48
48,432,6478,74,45,91
37,57,522213,22,0,68
50,565,6478,34,69,45
38,993,893721,6,41,45
45,474,495768,7,57,45
40,129,130380,0,59,45
38,796,491859,3,23,58
44,993,104532,74,74,97
45,993,6478,14,74,61
18,993,381596,0,48,60
54,993,573989,74,74,65
18,76,677019,0,3,64
44,359,175231,40,74,45
29,372,466660,10,0,45
21,13,915677,28,63,45
54,246,88549,74,26,98
31,993,6478,20,74,70
18,94,523024,23,74,45
44,993,664643,45,36,64
38,909,219623,66,41,90
37,495,480542,16,24,91
44,33,422889,38,67,71
18,407,683305,37,14,55
54,13,430734,0,54,45
48,489,6478,28,53,56
54,673,529983,66,73,45
34,930,6478,27,67,45
54,13,6478,1,74,65
35,13,415670,41,14,76
54,478,6478,46,71,98
18,189,536393,0,74,46
32,13,6478,36,74,45
27,720,190184,54,70,45
54,993,557988,74,0,54
18,40,695662,20,28,62
45,259,485710,35,15,77
18,993,197066,23,44,45
38,299,999370,21,24,45
54,13,729529,14,47,96
54,632,555272,46,74,78
46,583,255484,74,74,71
48,13,6478,7,58,57
28,256,431363,45,63,86
47,101,619422,51,64,75
43,774,501690,0,74,45
54,122,205807,0,53,61
54,993,999370,70,74,69
52,13,420759,50,42,45
18,94,170131,3,74,62
43,990,6478,66,70,60
54,981,874251,35,74,45
47,161,6478,42,66,65
53,407,167704,5,74,45
48,422,675739,68,41,45
27,25,546283,0,67,69
18,13,952941,0,33,45
18,348,6478,38,74,79
51,96,733606,37,73,74
48,780,736225,74,0,62
54,681,220608,35,67,98
54,896,656403,45,37,45
19,993,349131,45,74,45
18,348,258439,8,33,97
54,13,208567,22,74,70
54,590,412675,22,62,98
54,13,999370,25,0,45
35,372,487275,40,74,45
44,118,415830,13,43,45
36,786,654814,74,74,45
47,593,6478,17,74,71
50,13,343566,16,0,45
18,993,152853,74,0,51
29,240,284929,14,74,62
42,993,283855,30,74,51
54,463,999370,55,0,71
54,424,642042,17,63,75
18,410,148344,51,52,68
47,485,374826,34,42,82
18,13,186196,32,74,45
37,13,720859,0,74,77
18,614,628556,22,26,62
54,993,506942,59,74,78
54,13,153623,19,30,94
31,13,6478,30,24,60
44,993,467216,74,59,46
29,63,43721,0,2,45
18,167,999370,23,26,95
18,993,999370,23,74,52
34,341,454008,39,39,60
24,715,728389,61,0,76
28,248,857002,0,43,63
48,556,6478,74,63,98
34,88,224633,24,66,78
26,291,6478,0,74,97
18,71,536723,10,73,63
45,30,589859,69,67,68
18,13,999370,29,34,48
48,13,430025,0,74,45
18,993,767894,47,74,45
54,105,833240,35,74,58
45,133,447954,43,7,61
18,786,366828,44,74,45
46,286,360318,13,67,63
23,334,999370,27,33,73
54,450,976333,24,0,45
45,608,999370,28,0,49
43,13,345313,6,73,45
54,590,336498,56,7,45
54,735,217159,41,19,65
18,13,999370,13,74,54
41,147,705962,0,65,55
36,993,188783,28,74,45
46,993,204499,0,74,57
27,721,91391,73,74,55
37,13,6478,31,28,79
35,993,251938,17,74,98
54,35,244343,0,71,45
54,13,214457,14,74,90
47,993,999370,74,0,98
54,713,814422,25,74,75
54,743,6478,0,57,45
18,52,6478,12,37,83
18,161,369863,48,57,73
29,13,325132,6,74,45
46,830,372116,74,29,98
54,366,362143,0,73,53
18,993,989672,5,74,45
40,993,999370,74,64,45
54,826,241809,10,0,45
18,993,6478,31,74,59
39,551,279719,17,48,45
54,823,625416,12,0,45
45,580,403718,53,10,69
54,688,987195,20,0,45
44,993,999370,69,24,65
51,384,108567,0,0,66
33,727,482034,0,17,45
53,203,393851,0,74,47
45,170,894323,74,74,84
18,289,578034,58,74,45
23,13,999370,56,74,71
45,337,605324,18,74,48
30,509,18520,12,74,45
54,213,949342,0,18,61
18,993,6478,64,55,60
37,13,52656,0,66,45
54,928,6478,28,14,45
54,945,999370,29,0,45
18,13,999370,36,14,76
34,55,710818,58,27,71
30,379,472065,50,64,70
45,101,999370,30,23,63
18,368,513929,0,74,74
31,13,719290,0,44,60
54,993,297091,19,37,98
18,776,528089,39,15,45
54,13,6478,11,8,45
18,246,6478,41,68,45
54,206,6478,0,74,45
54,13,6478,10,71,60
25,422,6478,48,46,63
39,266,521452,56,31,61
18,588,378218,27,56,45
39,641,6478,0,74,49
54,13,6478,28,74,45
47,307,230948,74,35,45
35,471,278236,18,74,65
54,993,994845,31,74,46
54,74,643028,74,74,45
27,561,124210,0,34,65
54,238,432509,15,74,92
54,993,673739,74,53,45
18,993,705942,31,74,45
18,993,999370,69,28,62
31,993,271095,72,0,72
44,940,318508,69,74,67
38,471,458252,50,25,62
43,588,6478,40,4,72
47,216,999370,25,74,75
54,294,247514,74,74,45
54,222,6478,70,58,90
19,993,559581,8,0,45
41,75,875549,58,48,45
35,466,999370,45,67,61
54,161,672428,0,17,45
44,335,383326,67,74,45
54,993,364857,32,41,55
54,85,658461,46,38,51
43,993,6478,45,74,62
43,13,6478,2,74,48
45,466,996282,0,30,45
54,559,6478,70,48,96
30,993,691769,31,74,45
21,90,673191,22,74,81
28,100,916511,0,74,45
25,145,20649,10,60,60
54,13,612969,27,74,64
54,852,263340,28,43,94
45,265,284877,42,74,98
36,13,719813,9,74,57
49,13,369192,27,24,45
40,279,500589,0,5,45
43,207,596992,22,74,45
35,39,537216,39,45,71
18,334,999370,57,46,87
48,13,999370,0,60,91
48,993,273451,19,50,73
47,220,368299,0,72,45
18,80,999370,6,47,55
33,13,606440,39,74,47
42,527,694020,35,60,70
54,155,903369,67,74,45
54,993,999370,2,53,52
42,993,308206,25,32,61
54,993,6478,30,70,91
54,435,6478,0,74,98
54,993,601996,54,57,74
52,993,6478,43,64,45
18,331,524861,0,8,84
18,993,751803,35,0,77
18,319,999370,24,55,45
18,993,999370,25,53,45
44,13,999370,43,58,45
54,339,6478,0,74,66
43,127,362213,59,69,70
46,13,6478,60,1,45
18,13,342376,0,74,45
42,981,917035,74,74,47
41,73,97097,0,74,98
54,13,87911,25,39,47
47,270,750605,0,66,45
46,797,6478,23,74,45
39,57,637020,0,74,69
20,164,431432,19,15,45
54,333,6478,38,63,45
40,13,999370,74,74,71
44,993,466775,45,27,55
54,993,133992,0,74,60
18,931,434156,71,28,98
33,731,559309,72,15,45
23,406,488989,22,0,45
54,209,999370,0,21,45
45,993,512956,15,61,45
18,13,705926,50,36,45
37,993,611891,74,53,45
18,603,594494,27,0,45
38,880,191737,2,0,84
46,993,311405,15,55,45
54,565,6478,35,74,78
18,993,980786,40,74,45
18,993,454699,22,65,46
40,481,6478,48,74,45
18,551,720004,53,74,45
18,63,447010,0,74,57
48,13,6478,65,62,45
47,180,402372,31,64,45
18,364,644882,74,74,45
46,993,561446,63,0,45
54,564,429179,70,31,45
53,60,999370,7,33,45
18,496,543486,10,74,79
46,440,205412,30,28,76
54,654,6478,38,9,67
35,993,729026,53,74,45
18,13,340750,11,55,45
39,993,999370,0,41,50
40,268,122361,60,74,49
36,276,636276,74,57,53
18,662,441685,56,72,68
18,142,640053,24,51,64
54,274,999370,52,0,45
54,267,6478,29,68,62
54,335,99978,64,74,98
54,13,180557,36,74,60
54,13,448854,44,31,45
21,414,999370,54,51,61
54,87,548610,58,31,66
35,922,285748,27,74,45
53,73,544916,60,63,52
54,683,6478,43,74,48
54,529,510923,48,0,45
52,431,46087,3,0,45
31,443,414560,71,69,72
54,16,252934,20,74,66
54,13,616434,0,58,45
54,197,95917,18,74,69
46,993,6478,34,74,45
49,894,367991,26,74,45
30,225,300826,24,74,50
18,993,6478,40,61,45
47,801,52649,24,74,79
47,593,623835,38,35,45
43,13,999370,34,68,50
18,993,240641,54,74,88
18,414,575022,28,0,45
44,13,619934,49,0,74
19,13,6478,0,69,48
47,13,420142,7,74,75
41,993,232806,0,36,45
54,993,6478,12,68,70
18,164,584258,0,58,60
54,154,56804,64,56,61
35,396,702365,0,74,45
21,541,805498,68,30,45
32,81,524377,58,28,60
54,186,243831,57,74,73
40,524,413015,74,74,45
18,152,345179,51,1,45
47,640,654394,29,42,66
54,87,999370,13,56,45
48,719,637376,67,53,45
54,547,401320,9,73,45
47,341,113862,5,70,77
52,90,999370,0,34,72
41,763,19049,14,55,45
37,993,550526,34,62,58
19,442,999370,19,44,53
54,416,156766,36,0,45
18,596,537468,30,61,47
54,315,71980,39,74,75
18,13,640729,46,74,74
39,119,59406,15,15,45
39,993,834450,46,74,62
43,13,601787,74,44,62
47,993,6478,74,74,46
18,570,309048,17,74,45
54,887,761155,25,19,51
21,643,564859,42,4,58
43,578,179216,0,64,98
18,654,999370,74,34,45
18,184,602159,6,74,58
54,13,999370,7,55,61
50,993,459545,74,64,45
54,277,738590,0,0,45
46,993,223889,28,42,71
50,816,6478,24,0,65
54,228,676525,6,0,63
54,13,659236,22,0,98
47,464,999370,16,6,45
18,48,303956,40,74,76
31,727,599665,25,74,45
41,993,6478,43,74,92
35,399,889289,24,74,61
46,993,109193,53,38,55
36,13,659133,70,71,92
54,588,999370,23,52,47
22,711,999370,45,60,45
28,548,267787,0,35,45
46,13,999370,0,74,85
29,741,6478,20,58,84
31,993,561783,34,61,45
45,13,679602,0,74,45
48,961,6478,11,74,45
54,481,513076,41,74,62
18,780,171889,20,45,56
54,341,464801,0,8,83
31,993,321550,74,47,74
54,560,6478,0,74,63
36,13,289632,30,74,73
22,566,714472,29,4,85
54,919,307236,33,74,70
46,395,423405,36,74,65
47,153,6478,42,65,98
54,13,999370,0,38,45
54,671,213753,42,74,45
18,770,999370,14,0,45
18,549,6478,0,74,45
54,325,6478,2,74,45
36,843,455470,20,44,74
18,459,584354,41,40,64
33,541,6478,53,74,64
20,13,6478,27,59,72
30,13,158314,12,67,45
48,125,6478,0,74,48
37,165,683975,74,67,51
46,672,453672,61,74,91
46,239,6478,0,73,74
34,431,999370,29,46,71
49,604,6478,53,74,63
38,993,6478,17,74,64
29,943,6478,55,67,46
54,184,999370,24,0,45
54,426,164871,67,32,92
39,591,578941,58,74,97
54,161,390577,38,74,45
26,13,435624,43,40,45
54,369,741188,42,69,98
41,615,676377,27,49,54
43,13,919084,37,0,69
34,13,681123,3,74,52
54,980,238457,10,44,45
54,331,967125,74,16,86
47,13,6478,0,74,98
22,13,285805,48,74,52
43,99,658504,53,39,56
33,993,489959,37,0,45
54,993,530285,61,67,45
40,479,597042,27,74,45
44,580,207740,74,74,45
31,13,218290,38,74,75
18,63,653680,43,55,67
39,473,6478,0,71,45
54,993,621262,10,58,45
35,710,625246,53,73,45
54,321,325370,27,74,68
43,993,999370,55,0,74
54,539,6478,18,55,64
29,13,131665,50,74,98
22,478,999370,74,59,45
42,993,623797,32,74,45
18,599,73853,24,74,51
54,24,6478,0,67,67
29,165,999370,7,74,45
53,13,698520,69,43,47
18,659,691984,0,6,66
39,368,845221,16,74,98
18,13,37142,0,70,45
45,993,411273,17,74,45
44,480,73838,35,6,77
42,993,6478,30,62,78
18,993,162148,9,74,50
40,88,559759,74,43,80
25,115,8709,58,74,62
54,13,999370,6,34,45
28,140,6478,0,72,70
46,44,6478,7,71,81
18,541,617319,20,56,63
25,13,869884,0,43,79
23,993,999370,22,18,45
54,13,219265,53,59,45
18,13,561938,17,74,52
46,993,999370,72,48,98
40,745,618704,32,39,45
35,574,634985,74,74,50
52,81,893247,46,74,68
54,574,363316,0,74,91
18,261,999370,21,49,78
18,13,321544,54,45,56
43,661,128112,19,74,59
54,993,521714,49,13,77
46,284,319372,50,62,81
50,78,647318,28,15,61
47,632,506575,6,67,80
47,993,604132,74,55,45
54,539,6478,0,63,60
44,831,6478,45,56,98
31,325,469594,42,2,45
39,13,432448,6,54,45
54,13,482421,34,0,87
19,993,187545,33,35,45
54,696,583705,27,46,47
37,656,427503,74,74,50
34,118,6478,8,30,46
37,754,999370,61,45,45
18,64,509041,7,74,69
54,362,75932,24,0,62
26,587,417414,68,20,92
54,993,6478,30,74,53
38,521,845393,24,68,54
54,136,222053,24,74,45
52,475,720813,55,27,45
54,993,189428,53,74,45
24,924,999370,0,61,60
48,880,6478,74,70,57
44,940,999370,74,5,58
33,119,116753,7,74,45
33,597,640955,41,52,45
42,13,297447,6,59,72
43,402,6478,13,74,62
54,405,747947,41,19,71
51,13,999370,7,74,72
48,100,352011,74,74,45
18,433,6478,30,59,76
42,739,156231,30,74,70
19,337,730519,74,33,57
18,13,999370,41,70,68
22,13,564859,0,69,88
44,595,423865,57,74,47
22,13,592536,0,70,66
54,13,322140,25,74,71
33,993,999370,74,17,45
18,75,54139,21,74,45
31,556,6478,18,30,45
45,621,388788,60,74,45
44,138,34743,6,74,45
35,993,6478,16,62,61
18,993,295512,34,66,45
54,565,176511,28,74,98
47,405,6478,74,47,76
54,704,985677,59,63,52
37,570,489066,10,0,71
23,431,819009,52,29,45
41,135,227576,38,74,45
47,581,329303,50,23,70
37,502,99687,41,45,45
18,942,252861,72,0,66
54,13,487561,0,0,45
18,109,6478,10,52,45
54,696,689770,61,28,45
47,993,999370,32,0,62
54,993,6478,43,41,77
54,443,531506,0,74,45
54,561,6478,6,74,45
42,13,817666,19,34,62
22,13,309376,16,4,57
36,362,6478,39,0,98
24,401,999370,0,27,45
53,993,6478,30,58,45
54,639,319343,54,74,74
34,13,546558,72,74,72
46,143,231183,10,74,65
54,91,999370,1,60,45
18,993,6478,70,74,45
18,28,451058,57,40,61
18,190,731808,14,39,79
38,380,6478,0,69,63
41,993,6478,26,47,45
41,993,144797,60,37,96
18,993,999370,33,71,45
47,13,999370,23,53,75
54,654,567329,3,0,63
42,993,99976,13,7,60
